bedrijf,functie,plaats,datum,zoekterm,al_in_pool,vacature_url,bedrijf_linkedin,vacature_id
Bloom &amp; Wild,Customer Delight Talent Pool,Amsterdam,2026-09-13,customer service,nee,https://nl.linkedin.com/jobs/view/customer-delight-talent-pool-at-bloom-wild-4466735976,https://uk.linkedin.com/company/bloom-&amp;-wild,4466735976
Bloom &amp; Wolf,🌸 VACATURE: House-of-Rituals medewerker bij Bloom &amp; Wolf,Randstad,2026-07-06,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/%F0%9F%8C%B8-vacature-house-of-rituals-medewerker-bij-bloom-wolf-at-bloom-wolf-4437410088,https://nl.linkedin.com/company/bloom-wolf,4437410088
bloomon,Customer Support Senior Associate (Dutch or German Speaking),Amsterdam Area,2026-09-15,customer service,ja,https://nl.linkedin.com/jobs/view/customer-support-senior-associate-dutch-or-german-speaking-at-bloomon-4467727735,https://nl.linkedin.com/company/bloomon,4467727735
Bluebird Day. | B Corp,AI Commerce Front-end Engineer,Breda,2026-05-19,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/ai-commerce-front-end-engineer-at-bluebird-day-4416675385,https://nl.linkedin.com/company/bluebirdday,4416675385
BoF Careers,"PRADA Client Advisor MRTW (m/f/d), PCH",Amsterdam,2026-08-21,klantadviseur,nee,https://nl.linkedin.com/jobs/view/prada-client-advisor-mrtw-m-f-d-pch-at-bof-careers-4456200587,https://www.linkedin.com/company/bof-careers,4456200587
BoF Careers,"PRADA Client Advisor, Roermond",Roermond,2026-09-11,klantadviseur,nee,https://nl.linkedin.com/jobs/view/prada-client-advisor-roermond-at-bof-careers-4464851884,https://www.linkedin.com/company/bof-careers,4464851884
Bolsius | B Corp™,Customer Service Specialist (B2B),Schijndel,2026-08-20,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-specialist-b2b-at-bolsius-b-corp%E2%84%A2-4454107329,https://nl.linkedin.com/company/bolsiusgroup,4454107329
Booston.io,Medewerker Verkoop Binnendienst,Ittervoort,2026-09-21,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-verkoop-binnendienst-at-booston-io-4468718733,https://nl.linkedin.com/company/booston,4468718733
Booston.io,Commercieel Medewerker Binnendienst Helmacab Gorinchem (rechtstreeks contract),Schelluinen,2026-09-21,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-helmacab-gorinchem-rechtstreeks-contract-at-booston-io-4468721775,https://nl.linkedin.com/company/booston,4468721775
BOSKA Food Tools,Medewerker klantenservice,Bodegraven,2026-09-14,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-at-boska-food-tools-4467034939,https://nl.linkedin.com/company/boska-holland,4467034939
Breville | Sage,Beanz EU Co-ordinator,Amsterdam,2026-08-26,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/beanz-eu-co-ordinator-at-breville-sage-4459164905,https://au.linkedin.com/company/breville-group,4459164905
BridgeFund,Customer Service Representative,Amsterdam,2026-09-09,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-at-bridgefund-4445916609,https://nl.linkedin.com/company/bridgefund,4445916609
Brighteq,Medior frontend developer,Utrecht Area,2026-08-01,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medior-frontend-developer-at-brighteq-4447616074,https://nl.linkedin.com/company/brighteq,4447616074
Brightways - Marketplace Accelerators,Marketplace Manager Amazon &amp; Bol Focused - Client Facing,Rotterdam,2026-09-15,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplace-manager-amazon-bol-focused-client-facing-at-brightways-marketplace-accelerators-4464543208,https://nl.linkedin.com/company/brightways-agency,4464543208
Brink's Solutions Nederland,Customer Success Agent (32-40 uur),"Utrecht, Nederland",2026-09-08,customer service,nee,https://nl.linkedin.com/jobs/view/customer-success-agent-32-40-uur-at-brink-s-solutions-nederland-4462295963,https://nl.linkedin.com/company/brinksnl,4462295963
Brivo,Customer Care Receptionist,Amsterdam,2026-09-18,customer service,nee,https://nl.linkedin.com/jobs/view/customer-care-receptionist-at-brivo-4466671816,https://www.linkedin.com/company/brivo-inc,4466671816
Brocacef,IT Business Product Support,"Utrecht, Nederland",2026-08-31,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/it-business-product-support-at-brocacef-4449997983,https://nl.linkedin.com/company/brocacef,4449997983
Brother International (Nederland) BV,Medewerker Sales Support,Amstelveen,2026-09-10,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-sales-support-at-brother-international-nederland-bv-4465818043,https://nl.linkedin.com/company/brothernl,4465818043
Bruynzeel Keukens,Keukenadviseur Rotterdam Alexandrium,Rotterdam,2026-08-28,klantadviseur,nee,https://nl.linkedin.com/jobs/view/keukenadviseur-rotterdam-alexandrium-at-bruynzeel-keukens-4458075472,https://nl.linkedin.com/company/bruynzeel-keukens-bv,4458075472
Bruynzeel Keukens,Keukenadviseur Barendrecht,Barendrecht,2026-08-28,klantadviseur,nee,https://nl.linkedin.com/jobs/view/keukenadviseur-barendrecht-at-bruynzeel-keukens-4458062574,https://nl.linkedin.com/company/bruynzeel-keukens-bv,4458062574
Bruynzeel Keukens,Klantbegeleider Retail,Bergen op Zoom,2026-09-15,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantbegeleider-retail-at-bruynzeel-keukens-4458070511,https://nl.linkedin.com/company/bruynzeel-keukens-bv,4458070511
BTE Nederland B.V.,Medewerker Verkoop Binnendienst,Heumen,2026-09-01,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-verkoop-binnendienst-at-bte-nederland-b-v-4460632832,https://nl.linkedin.com/company/bte-nederland-b-v-,4460632832
Bugaboo Group,Growth Content &amp; Product Data Specialist,Amsterdam,2026-09-18,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/growth-content-product-data-specialist-at-bugaboo-group-4466683442,https://www.linkedin.com/company/bugaboo-group,4466683442
Burger Support BV,Information Centre &amp; E-commerce Coördinator,Lelystad,2026-09-02,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/information-centre-e-commerce-co%C3%B6rdinator-at-burger-support-bv-4462191006,https://nl.linkedin.com/company/burgersupport,4462191006
Burger Support BV,Technisch Sales Support Medewerker,Almere,2026-09-15,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/technisch-sales-support-medewerker-at-burger-support-bv-4467736566,https://nl.linkedin.com/company/burgersupport,4467736566
BUX,Customer Support Representative (Nederlandstalig),Amsterdam,2026-09-08,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-representative-nederlandstalig-at-bux-4452360388,https://nl.linkedin.com/company/bux,4452360388
BUX,Customer Support Representative (deutschsprachig),Amsterdam,2026-09-08,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-representative-deutschsprachig-at-bux-4463286894,https://nl.linkedin.com/company/bux,4463286894
BYZZ,Commercieel Medewerker binnendienst (jr),Leusden,2026-08-31,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-jr-at-byzz-4461066818,https://nl.linkedin.com/company/byzz,4461066818
Cabau Lifestyle,CRO Specialist,Arnhem,2026-08-21,e-commerce medewerker,ja,https://nl.linkedin.com/jobs/view/cro-specialist-at-cabau-lifestyle-4457305819,https://nl.linkedin.com/company/cabau-lifestyle,4457305819
Cable Partners B.V.,Ervaren medewerker verkoop binnendienst,Roosendaal,2026-08-04,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/ervaren-medewerker-verkoop-binnendienst-at-cable-partners-b-v-4448300405,https://nl.linkedin.com/company/cable-partners-b.v.,4448300405
Cadmes,Senior Customer Care medewerker,'s-Hertogenbosch,2026-09-21,klantadviseur,nee,https://nl.linkedin.com/jobs/view/senior-customer-care-medewerker-at-cadmes-4366756757,https://nl.linkedin.com/company/cadmes,4366756757
Camfil Nederland,E-Commerce &amp; Digital Operations Specialist,Ede,2026-09-22,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-digital-operations-specialist-at-camfil-nederland-4468577637,https://nl.linkedin.com/company/camfil-nederland,4468577637
Carhartt EMEA/PAC,Customer Operations Associate,Amsterdam,2026-09-07,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/customer-operations-associate-at-carhartt-emea-pac-4461885185,https://nl.linkedin.com/company/carhartt-emea-apac,4461885185
Cartier,Client Advisor - Greek and Italian,Amsterdam,2026-09-18,klantadviseur,nee,https://nl.linkedin.com/jobs/view/client-advisor-greek-and-italian-at-cartier-4449738381,https://ch.linkedin.com/company/cartier,4449738381
Cartouche Fashion,E-commerce &amp; Social Media Specialist Cartouche Fashion,Bodegraven,2026-09-09,e-commerce medewerker,nee,,,4465011645
CAVALLARO NAPOLI,Online Merchandiser,Haarlem,2026-09-08,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/online-merchandiser-at-cavallaro-napoli-4452705820,https://nl.linkedin.com/company/cavallaro-fashion,4452705820
CCL Solar Benelux,Logistics Coordinator,Houten,2026-09-07,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/logistics-coordinator-at-ccl-solar-benelux-4464385834,https://nl.linkedin.com/company/ccl-solar-bv,4464385834
Cemex B.V.,Commercieel medewerker,Bleiswijk,2026-09-19,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-at-cemex-b-v-4464548001,https://nl.linkedin.com/company/cemexbv,4464548001
CEVA Logistics,Customer Service Employee,Waalwijk,2026-09-15,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-employee-at-ceva-logistics-4465521742,https://fr.linkedin.com/company/ceva-logistics,4465521742
CEVA Logistics,Sales Support Executive,Nijmegen,2026-09-22,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/sales-support-executive-at-ceva-logistics-4468572747,https://fr.linkedin.com/company/ceva-logistics,4468572747
Change,Klantenservice medewerker E-commerce (Duitstalig) - Change (20 Juli),Rotterdam,2026-08-13,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-e-commerce-duitstalig-change-20-juli-at-change-4462953158,https://nl.linkedin.com/company/change-cx,4462953158
Change,Klantenservice medewerker E-commerce Frans/Vlaams - Change,Rotterdam,2026-09-10,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-e-commerce-frans-vlaams-change-at-change-4462959103,https://nl.linkedin.com/company/change-cx,4462959103
Channable,Technischer Kundensupport DACH - Deutschsprachig,Utrecht,2026-09-10,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/technischer-kundensupport-dach-deutschsprachig-at-channable-4455674522,https://nl.linkedin.com/company/channable,4455674522
Channable,Technical Customer Support - Nederlands sprekend,Utrecht,2026-09-14,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/technical-customer-support-nederlands-sprekend-at-channable-4465793230,https://nl.linkedin.com/company/channable,4465793230
Channable,Technical Customer Support Benelux - Dutch speaking,Utrecht,2026-09-18,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/technical-customer-support-benelux-dutch-speaking-at-channable-4458970254,https://nl.linkedin.com/company/channable,4458970254
ChannelEngine,Implementation Specialist,Leiden,2026-08-24,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/implementation-specialist-at-channelengine-4455857973,https://nl.linkedin.com/company/channelengine,4455857973
ChannelMojo,Marketplaces Specialist,Amsterdam,2026-07-27,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplaces-specialist-at-channelmojo-4442829773,https://nl.linkedin.com/company/channelmojo,4442829773
ChannelMojo,Marketplaces Content Specialist,Amsterdam,2026-07-27,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplaces-content-specialist-at-channelmojo-4442849613,https://nl.linkedin.com/company/channelmojo,4442849613
ChannelMojo,Marketplace Ads Specialist,Amsterdam,2026-07-27,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplace-ads-specialist-at-channelmojo-4442849612,https://nl.linkedin.com/company/channelmojo,4442849612
Cleve &amp; Zonen,Medewerker Customer Service,Rotterdam,2026-03-02,customer service,nee,https://nl.linkedin.com/jobs/view/medewerker-customer-service-at-cleve-zonen-4378820855,https://nl.linkedin.com/company/cleve-zonen-b-v-,4378820855
Cleve &amp; Zonen,Commercieel medewerker,Rotterdam,2026-08-05,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-at-cleve-zonen-4449478947,https://nl.linkedin.com/company/cleve-zonen-b-v-,4449478947
Cleve &amp; Zonen,Customer Service Medewerker,Rotterdam,2026-08-21,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-cleve-zonen-4457524926,https://nl.linkedin.com/company/cleve-zonen-b-v-,4457524926
Cleverbase,Front Desk Employee,Den Haag,2026-07-23,customer service,nee,https://nl.linkedin.com/jobs/view/front-desk-employee-at-cleverbase-4444435854,https://nl.linkedin.com/company/cleverbase,4444435854
Cloudpillo,Klantenservice Medewerker - Duits / Engels,'s-Hertogenbosch,2026-09-14,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-duits-engels-at-cloudpillo-4446056309,https://www.linkedin.com/company/cloudpillo,4446056309
ClubCollect,Customer Support Representative,Assen,2025-10-26,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-representative-at-clubcollect-4317637159,https://nl.linkedin.com/company/clubcollect,4317637159
Colliers,Customer Support Specialist,Nieuwegein,2026-09-08,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-specialist-at-colliers-4464492902,https://ca.linkedin.com/company/colliers,4464492902
Commaxx Group,ONLINE MARKETEER (WEBSHOP SPECIALIST) - COMMAXX KERKRADE,Kerkrade,2026-08-05,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/online-marketeer-webshop-specialist-commaxx-kerkrade-at-commaxx-group-4449483048,https://nl.linkedin.com/company/commaxxgroup,4449483048
Commaxx Group,ONLINE MARKETEER (AMAZON SPECIALIST) - COMMAXX KERKRADE,Kerkrade,2026-08-05,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/online-marketeer-amazon-specialist-commaxx-kerkrade-at-commaxx-group-4449463945,https://nl.linkedin.com/company/commaxxgroup,4449463945
Commaxx Group,ONLINE MARKETEER (32-40 UUR),Kerkrade,2026-08-05,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/online-marketeer-32-40-uur-at-commaxx-group-4449472618,https://nl.linkedin.com/company/commaxxgroup,4449472618
Concentrix,"Klantenservicemedewerker BMW Financial - Rijswijk - Maandsalaris van 2457,60",Rijswijk,2026-09-03,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-bmw-financial-rijswijk-maandsalaris-van-2457-60-at-concentrix-4460740574,https://www.linkedin.com/company/concentrix,4460740574
Concentrix,Klantenservicemedewerker BMW Customer Service - Rijswijk,Rijswijk,2026-09-07,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-bmw-customer-service-rijswijk-at-concentrix-4462215965,https://www.linkedin.com/company/concentrix,4462215965
Convatec,Patient Support Specialist - Dutch Speaker,Utrecht,2026-09-08,klantadviseur,nee,https://nl.linkedin.com/jobs/view/patient-support-specialist-dutch-speaker-at-convatec-4455755288,https://uk.linkedin.com/company/convatec,4455755288
Coolblue,Klantenservice Medewerker,Rotterdam,2026-06-04,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-at-coolblue-4423516106,https://nl.linkedin.com/company/coolblue,4423516106
Coolblue,Product Journey Manager,Rotterdam,2026-06-04,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/product-journey-manager-at-coolblue-4423506689,https://nl.linkedin.com/company/coolblue,4423506689
Coolblue,Customer Service Representative German Speaking,Rotterdam,2026-07-03,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-german-speaking-at-coolblue-4436465660,https://nl.linkedin.com/company/coolblue,4436465660
Coolblue,Klantenservice Medewerker Duitstalig,Rotterdam,2026-07-03,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-duitstalig-at-coolblue-4436467569,https://nl.linkedin.com/company/coolblue,4436467569
Coolblue,Owner Marketplaces,Rotterdam,2026-09-11,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/owner-marketplaces-at-coolblue-4466017537,https://nl.linkedin.com/company/coolblue,4466017537
Copaco,E-commerce specialist,Eindhoven,2026-09-08,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-specialist-at-copaco-4462296506,https://nl.linkedin.com/company/copaco,4462296506
Corendon Hotels &amp; Resorts,Front Office Associate - Corendon Amsterdam New West,Amsterdam,2026-08-25,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-associate-corendon-amsterdam-new-west-at-corendon-hotels-resorts-4458759775,https://nl.linkedin.com/company/corendon-hotels,4458759775
Corendon Hotels &amp; Resorts,Front Office Associate - Residence Inn by Marriott,Amsterdam,2026-09-21,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-associate-residence-inn-by-marriott-at-corendon-hotels-resorts-4469860465,https://nl.linkedin.com/company/corendon-hotels,4469860465
